popup,lat,lng
高雄市仁武區八德南路396號,22.6723196,120.3429928
高雄市橋頭區經武路911號,22.7384544,120.3049089
嘉義市東區文化路134號,23.4779289,120.4500827
嘉義市東區中山路107號,23.4819687,120.4577705
嘉義縣水上鄉三鎮村三鎮路1號,23.414636,120.386356
嘉義縣水上鄉中庄村中庄61-61號,23.4210376,120.4371045
嘉義市西區中正路647號,23.4785518,120.4433233
嘉義市西區民權路467號,23.4817142,120.4455989
嘉義縣太保市後潭里439之2號,23.4527545,120.3408703
嘉義市東區民權路208-1號,23.4832756,120.4546396
嘉義市西區北興街245號,23.4855201,120.4382061
嘉義縣水上鄉中興路356號,23.43086,120.401314
嘉義市西區中興路672號,23.4724161,120.4287501
嘉義縣水上鄉三和村新厝仔2之4號,23.4542147,120.4089887
嘉義市西區北港路55、57號,23.4755071,120.436236
嘉義市東區中正路141號,23.4795417,120.4559444
嘉義縣番路鄉下坑村菜公店55號,23.46391,120.55457
嘉義市東區保健街30-5號,23.5010872,120.4551204
嘉義市東區興業東路12號,23.4690054,120.4536707
嘉義市西區成功街112號,23.4722115,120.4432073
嘉義市東區彌陀路268號,23.4739851,120.462824
嘉義市西區民生南路540號,23.4590011,120.4433944
嘉義市西區文化路456號,23.4887732,120.4467091
嘉義縣中埔鄉中埔村167號,23.4248055,120.5229184
嘉義市東區學府路300號,23.465364,120.4836329
嘉義縣中埔鄉和興村中華路889號,23.4505494,120.4596754
嘉義縣太保市北新里中山路1段470、472號,23.4985241,120.3794075
嘉義縣大埔鄉大埔村262號之1,23.2990713,120.5931501
嘉義縣竹崎鄉中山路68號,23.523413,120.5510252
嘉義縣竹崎鄉內埔村元興路127號,23.4880593,120.5585294
嘉義縣阿里山鄉中正村2鄰東阿里山53號,23.511426,120.804615
嘉義市東區林森東路488號,23.491945,120.470592
嘉義市西區南京路409號,23.4647486,120.4359513
嘉義縣太保市嘉太工業區中興路1號,23.508577,120.362772
嘉義縣民雄鄉東榮村民族路17號,23.5549804,120.4310003
嘉義縣民雄鄉頭橋工業區工業一路2號,23.519888,120.436068
嘉義縣民雄鄉三興村大學路1段168號,23.561461,120.473388
嘉義縣民雄鄉中山路7號,23.580711,120.5589724
嘉義縣梅山鄉中山路109號,23.523487,120.447439
嘉義縣新港鄉宮前村中正路8號,23.5550923,120.346246
嘉義縣六腳鄉蒜頭村126之1號,23.492655,120.2921563
嘉義縣朴子市嘉朴路西段8號1樓,23.4619493,120.2829458
嘉義縣義竹鄉仁里村422-2號,23.3373361,120.2433567
嘉義縣布袋鎮九龍里入船路2號,23.3779435,120.1579575
嘉義縣布袋鎮中安里頂厝11號,23.4204682,120.1826359
嘉義縣布袋鎮東港里埔仔厝86號之1,23.3738799,120.184792
嘉義縣布袋鎮復興里新塭24-17號,23.3243946,120.1620174
嘉義縣鹿草鄉西井村長壽路222號,23.411802,120.307685
嘉義縣朴子市光復路46號,23.4661543,120.2463155
嘉義縣朴子市永和里4-2號,23.4637049,120.2388137
嘉義縣東石鄉東石村34號,23.4558323,120.1505147
嘉義縣朴子市祥和二路西段6號,23.4580524,120.2897035
嘉義縣大林鎮平和街28-1號,23.602665,120.456802
嘉義縣竹崎鄉灣橋村五間厝3-1號,23.4927576,120.5020858
嘉義市西區保安一路241號,23.4929224,120.4349673
嘉義縣溪口鄉中正路131號,23.6038173,120.3956326
嘉義縣大林鎮中山路232號,23.6060429,120.4561684
新竹市東區武昌街81號,24.8025838,120.9673583
新竹市東區東門街51號,24.8040611,120.9728337
新竹市東區光復路2段99號,24.7959939,120.9976161
新竹市東區經國路1段452-1號,24.8149891,120.979354
新竹市北區光華北街87號,24.8168074,120.9711859
新竹市香山區內湖路68號,24.743843,120.90568
新竹市北區英明街10號,24.8067849,120.9674461
新竹市東區光復路1段313號,24.7825596,121.018828
新竹市北區東大路2段449號,24.8204181,120.960605
新竹市東區學府路128號,24.7958778,120.9844259
新竹市北區北大路471號,24.8017471,120.960466
新竹市香山區牛埔南路42號,24.7945759,120.9419146
新竹縣寶山鄉雙園路2段349號,24.7649011,120.9901542
新竹市北區竹光路218號,24.8115171,120.9566919
新竹市東區南大路428號,24.7971197,120.9686729
新竹市東區民主路18號,24.8090031,120.9813289
新竹市東區忠孝路434巷3號,24.802878,120.983034
新竹市北區西濱路1段480號,24.8416315,120.9336119
新竹市東區科學園區工業東二路2-1號,24.7799242,121.0046733
新竹市香山區中華路5段53號,24.7876921,120.92771
新竹市東區南大路621號,24.788028,120.967424
新竹市東區民生路243號,24.8122579,120.9752105
新竹市北區經國路2段56號1樓,24.8128836,120.9656679
新竹市東區建中一路8號,24.8007274,120.9941846
新竹市東區大學路1001號,24.7890674,120.9992634
新竹市北區竹光路500號,24.8054238,120.9510538
新竹縣新埔鎮中正路210號,24.827162,121.082494
新竹縣新埔鎮中正路411號,24.827883,121.075717
新竹縣竹北市福興東路二段138號,24.8145048,121.028373
新竹縣關西鎮正義路86號,24.7931814,121.1761031
新竹縣寶山鄉大崎村園區三路103號,24.772382,121.001171
新竹縣竹北市中正西路60號,24.8397973,121.0031953
新竹縣竹北市中正東路42號,24.8354409,121.0188216
新竹縣竹北市博愛街390號,24.8367525,121.0089351
新竹縣竹北市嘉興路457號,24.8220484,121.0324393
新竹縣竹北市縣政九路138號,24.828781,121.010865
新竹縣湖口鄉忠孝路26號,24.9004939,121.046222
新竹縣湖口鄉勝利路1段慈光9號,24.8688619,121.0356059
新竹縣新豐鄉振興街12號,24.9033097,120.9867893
新竹市香山區五褔路2段707號,24.7569467,120.9526109
新竹縣湖口鄉勝利路2段90-1號,24.8628,121.026351
新竹縣新豐鄉泰安街26號,24.8695523,120.994278
新竹縣湖口鄉大勇路6號,24.870831,121.014611
新竹縣竹北市成功八路166、168號,24.8175773,121.0182982
新竹縣湖口鄉成功路100號,24.9053382,121.0434606
新竹縣竹東鎮東林路128號,24.7368431,121.0927406
新竹縣芎林鄉文衡路426號,24.7721159,121.083726
新竹縣橫山鄉新興村新興街137號,24.7176021,121.14015
新竹縣橫山鄉內灣村中正路309號,24.706406,121.1807497
新竹縣五峰鄉大隘村6鄰95號(圖書館內),24.6321354,121.119545
新竹縣竹東鎮東寧路1段77號,24.7238569,121.095255
新竹縣尖石鄉嘉樂村2鄰麥樹仁46號,24.705358,121.201693
新竹縣竹東鎮中興路3段97號,24.7665755,121.0566308
新竹縣竹東鎮長春路2段60號,24.7382258,121.0882572
新竹縣竹東鎮中興路4段195號,24.7740919,121.0479329
新竹縣北埔鄉長興街1號,24.699979,121.054737
新竹縣峨眉鄉成功街26號,24.6884014,121.0200177
屏東縣屏東市民生路250號,22.670473,120.491605
屏東縣屏東市勝利路350號(屏東空軍機場內),22.678681,120.4674595
屏東縣屏東市林森路30-5號,22.6715234,120.4978211
屏東縣屏東市北平路26號,22.6758273,120.488805
屏東縣屏東市廣東路990號,22.6877316,120.4853547
屏東縣內埔鄉水門村成功路37號,22.709658,120.645564
屏東縣屏東市民族路182-2號,22.670914,120.4826001
屏東縣麟洛鄉麟蹄村中山路292號,22.6532802,120.5232774
屏東縣屏東市民生路61-7號,22.664166,120.503324
屏東縣長治鄉進興村復興路68號,22.676774,120.53082
屏東縣鹽埔鄉新二村彭厝路39號,22.741863,120.556128
屏東縣三地門鄉三地村行政街3號,22.7146667,120.6533337
屏東縣霧臺鄉霧台村中山巷66號,22.7438489,120.73139
屏東縣瑪家鄉涼山村涼山巷22-1號,22.690045,120.636254
屏東縣屏東市棒球路57號1樓,22.6557929,120.481517
屏東縣屏東市海豐街36-4號,22.7008545,120.5108479
屏東縣屏東市龍華路18號,22.638068,120.485074
屏東縣屏東市中正路247號,22.6821103,120.4917744
屏東縣屏東市廣東路458-5號,22.6804458,120.5017722
屏東縣屏東市勝利路123號,22.6793266,120.4859386
屏東縣屏東市光復路304號,22.669491,120.476494
屏東縣屏東市建國路182號,22.6654717,120.4789566
屏東縣長治鄉繁華村水源路90-1號,22.7022869,120.5737387
屏東縣屏東市前進里清進巷79-6號,22.648534,120.464714
屏東縣里港鄉春林村中山南路40號,22.7727121,120.494406
屏東縣里港鄉三廓村三和路127-1號,22.8099209,120.5028159
屏東縣高樹鄉高樹村興中路327號,22.8263424,120.6005038
高雄市茂林區茂林里8-3號,22.8865519,120.66446
屏東縣萬丹鄉萬全村萬丹路1段402號,22.5911138,120.4891445
屏東縣九如鄉東寧路190號,22.7337415,120.4903459
屏東縣鹽埔鄉鹽中村勝利路81-2號,22.756474,120.575658
屏東縣內埔鄉內埔村文化路277號,22.612388,120.567046
屏東縣內埔鄉龍潭村昭勝路265號,22.6746698,120.6007423
屏東縣內埔鄉豐田村中正路310號,22.6315755,120.5441166
屏東縣內埔鄉建興村100號(屏東榮家內),22.6550779,120.5753979
屏東縣內埔鄉老埤村學府路1號(屏東科技大學內),22.644444,120.609764
屏東縣萬丹鄉社皮村大昌路471號,22.6156814,120.4697786
屏東縣枋寮鄉中山路194號,22.3663835,120.5950403
屏東縣枋寮鄉中山路2段258號,22.3850938,120.5951631
屏東縣枋山鄉舊庄路47號,22.1984779,120.689669
屏東縣春日鄉春日路13號,22.3702596,120.6241172
屏東縣恆春鎮恆西路1巷32號,22.001583,120.7421983
屏東縣恆春鎮恆西路1巷32號,22.001583,120.7421983
屏東縣恆春鎮中正路51號,22.0026109,120.7449275
屏東縣車城鄉福興村中山路54號,22.0740317,120.7139128
屏東縣牡丹鄉石門村石門路31-3號,22.1252577,120.7736211
屏東縣滿州鄉中山路25號,22.018543,120.837955
屏東縣潮州鎮光春路13號,22.5445225,120.5371258
屏東縣潮州鎮新生路115號,22.5512999,120.5385971
屏東縣萬巒鄉萬和村中正路10號,22.571366,120.566112
屏東縣泰武鄉佳平村佳平巷102號,22.5913731,120.6309544
屏東縣來義鄉古樓村中正路6號,22.526154,120.635641
屏東縣潮州鎮長興路1-13、1-15號,22.5511256,120.5437156
屏東縣南州鄉仁里村三民路9號,22.489922,120.511038
屏東縣崁頂鄉崁頂村中正路220號,22.5145242,120.5135705
屏東縣竹田鄉竹田村中山路28號,22.586566,120.5429454
屏東縣竹田鄉西勢村光明路12-1號,22.6211256,120.5246342
屏東縣新埤鄉新埤村新華路123號,22.468468,120.550768
屏東縣林邊鄉中林村中山路116號,22.4335175,120.5161689
屏東縣佳冬鄉佳冬村佳和路86號,22.4143419,120.552084
屏東縣東港鎮頂新里中正路183號,22.4688925,120.4509558
屏東縣東港鎮光復路1段293號,22.4696421,120.460157
屏東縣新園鄉仙吉村仙吉路40號,22.5405898,120.4601945
屏東縣新園鄉中洲村南興路106號,22.486201,120.4585621
屏東縣琉球鄉本福村中山路105號,22.343406,120.373643
彰化縣彰化市中央路270號,24.0677369,120.5269842
彰化縣和美鎮彰美路5段331號,24.111099,120.4991768
彰化縣花壇鄉中正路316號,24.025643,120.538714
彰化縣彰化市中山路2段377號,24.074996,120.5438
彰化縣彰化市中正路1段214號,24.0839149,120.547728
彰化縣彰化市彰美路1段166號,24.0887199,120.538232
彰化縣芬園鄉芬草路2段225號,24.0135262,120.630601
彰化縣彰化市中華路369號,24.075948,120.535842
彰化縣線西鄉和線路949號,24.1303822,120.4707088
彰化縣彰化市中山路3段359號,24.0871263,120.5611259
彰化縣和美鎮彰新路3段123、125號,24.106429,120.530326
彰化縣彰化市中山路2段49號,24.068369,120.539943
彰化縣彰化市彰南路1段115號,24.0878091,120.5680894
彰化縣彰化市介壽北路88號,24.068964,120.548049
彰化縣彰化市進德路1號,24.0826667,120.5584256
彰化縣彰化市彰水路35-7號,24.0618931,120.5193983
彰化縣秀水鄉彰水路2段583號,24.0308489,120.496295
彰化縣伸港鄉中山路100號,24.1468504,120.484676
彰化縣彰化市民族路267號,24.0718967,120.5391977
彰化縣彰化市永安街198號,24.087524,120.54489
彰化縣彰化市彰南路2段209號,24.0850309,120.581368
彰化縣伸港鄉興工路67號,24.171435,120.510972
彰化縣彰化市光復路130號,24.0806389,120.5406604
彰化縣溪湖鎮彰水路3段430號,23.9626797,120.4802154
彰化縣埔鹽鄉彰水路2段100號,23.9922139,120.4772631
彰化縣溪湖鎮大公路34號,23.9604599,120.4755578
彰化縣鹿港鎮成功路1號,24.0553759,120.432336
彰化縣福興鄉員鹿路2段184號,24.039444,120.436209
彰化縣鹿港鎮鹿和路4段147號,24.088077,120.4825459
彰化縣鹿港鎮鹿草路1段449號,24.0655247,120.4359553
彰化縣福興鄉福工路1號,24.0119229,120.486984
彰化縣鹿港鎮頂草路4段406號,24.108125,120.459429
彰化縣北斗鎮光復路226號,23.874893,120.524368
彰化縣埤頭鄉斗苑西路187號,23.8913477,120.4608715
彰化縣田尾鄉光復路3段26號,23.8923886,120.5288003
彰化縣埤頭鄉溪林路273號,23.8468045,120.4606522
彰化縣溪州鄉中央路3段321號,23.8513404,120.4947509
彰化縣二林鎮仁愛路707號,23.9008394,120.3647471
彰化縣大城鄉北平路35號,23.8560461,120.321583
彰化縣芳苑鄉斗苑路芳苑段231號,23.9245695,120.3189972
彰化縣竹塘鄉竹林路1段366號,23.8610164,120.4268702
彰化縣二林鎮二溪路6段290號,23.954626,120.422875
彰化縣芳苑鄉芳漢路王功段300、302號,23.9607839,120.337499
彰化縣芳苑鄉建平村二溪路草2段462號,23.9580617,120.3828754
彰化縣員林市員東路2段490號,23.9576915,120.5773182
彰化縣大村鄉大溪路2號,23.994103,120.544834
彰化縣埔心鄉忠義北路70號,23.954138,120.5432438
彰化縣員林市員水路1段338號,23.9512008,120.5971915
彰化縣員林市大同路2段137號,23.9688697,120.5758524
彰化縣員林市新生路85號,23.95825,120.568534
彰化縣永靖鄉永靖街27號,23.920361,120.546642
彰化縣員林市中正路63、65號,23.950811,120.575568
彰化縣埔心鄉中山路66、68號,23.9387834,120.5593084
彰化縣員林市中正路457號,23.958592,120.5721969
彰化縣社頭鄉員集路2段195號,23.898377,120.5876303
彰化縣社頭鄉山腳路3段325號,23.919308,120.604639
彰化縣二水鄉員集路3段741號,23.8108881,120.615415
彰化縣田中鎮員集路2段305號,23.8568938,120.5858986
彰化縣田中鎮中南路2段430號,23.8529827,120.6057113
彰化縣田中鎮員集路2段616號,23.8636189,120.5855148
彰化縣和美鎮山犁里道周路458、460號,24.1082641,120.4952321
花蓮縣花蓮市中山路408號,23.983993,121.604241
花蓮縣花蓮市中山路92號,23.975342,121.6108491
花蓮縣花蓮市南京街221號,23.975386,121.6073779
花蓮縣新城鄉大漢村光復路578號,24.0324099,121.6062912
花蓮縣秀林鄉富世村天祥21號,24.1830639,121.494942
花蓮縣新城鄉新城村中山路45號,24.1262712,121.6529172
花蓮縣花蓮市府前路146號,23.9905117,121.6218024
花蓮縣吉安鄉慶豐村吉安路2段280號,23.993752,121.631117
花蓮縣花蓮市民權路132號,23.978419,121.566677
花蓮縣吉安鄉仁里村中正路1段48號,23.967483,121.592809
花蓮縣花蓮市民權路27號,23.983334,121.621659
花蓮縣秀林鄉和平村113號,24.3077645,121.7494511
花蓮縣花蓮市中華路335-5號,23.9909096,121.5956549
花蓮縣花蓮市富國路52號,23.9747402,121.5969991
花蓮縣壽豐鄉壽豐村中山路6段57號,23.8715005,121.5103681
花蓮縣壽豐鄉豐山村中山路127巷16弄5號,23.848273,121.4941502
花蓮縣壽豐鄉志學村中山路2段202號,23.905853,121.529893
花蓮縣吉安鄉中華路2段83號,23.9737549,121.5849361
花蓮縣花蓮市中山路188號,24.0102752,121.6180179
花蓮縣花蓮市華西路123號,23.9783642,121.6084444
花蓮縣吉安鄉永安村吉安路1段35號,23.7460461,121.449636
花蓮縣鳳林鎮光復路14號,23.9916714,121.5752855
花蓮縣鳳林鎮長橋路133號,23.8035382,121.4520629
花蓮縣鳳林鎮林榮路165號,23.7130365,121.4208623
花蓮縣光復鄉中正路1段124號,23.6653267,121.4246983
花蓮縣豐濱鄉光豐路48號,23.6018241,121.520501
花蓮縣光復鄉富田一街36號之1,23.6596751,121.448599
花蓮縣瑞穗鄉中山路1段120號,23.496783,121.380173
花蓮縣瑞穗鄉富源村中正路88號,23.57884,121.378155
花蓮縣玉里鎮光復路111號,23.331059,121.313921
花蓮縣玉里鎮中山路2段139號,23.3357534,121.3139856
花蓮縣卓溪鄉中正路61-1號,23.3459254,121.3043496
花蓮縣玉里鎮三民里90-3號,23.429744,121.349061
花蓮縣玉里鎮新興街91號,23.3392092,121.3120416
花蓮縣富里鄉中山路169號,23.176511,121.248247
花蓮縣富里鄉東里村道化路9號,23.2681309,121.3043268
花蓮縣新城鄉嘉新村花師街37號,24.0079881,121.6157397
花蓮縣壽豐鄉志學村大學路二段1號,23.8943519,121.5433333
高雄市鳳山區中山東路86-2號,22.624311,120.371934
高雄市鳳山區維武路1號(陸軍官校內),22.6193076,120.3654449
高雄市鳥松區中正路311號,22.6616673,120.3634799
高雄市鳳山區青年路2段634、636號,22.6458282,120.3496265
高雄市燕巢區義大路1號,22.7659067,120.3643555
高雄市鳳山區光復路2段132號(高雄市政府鳳山行政中心內),22.6299537,120.3437492
高雄市鳳山區文衡路236號,22.6383286,120.3562489
高雄市大寮區永芳里鳳林三路530號,22.6066343,120.3954997
高雄市鳳山區大東一路122、124號,22.621965,120.361007
高雄市鳳山區五甲三路45號,22.5924215,120.3273103
高雄市鳳山區勝利路50號,22.6337453,120.3745558
高雄市大寮區鳳屏一路370、372號,22.6373611,120.3942088
高雄市鳳山區五甲二路87、89、91號,22.6020228,120.3419017
高雄市鳳山區鳳松路11號,22.632412,120.360935
高雄市大寮區鳳林四路34至38號,22.614808,120.3882629
高雄市鳳山區大明路39、41號,22.6076876,120.3417415
高雄市鳥松區學堂路89號,22.6583324,120.3922792
高雄市鳳山區新富路391號,22.616274,120.348663
高雄市大樹區久堂里中興街143號,22.6556777,120.4201533
高雄市大樹區檨腳里中興西路40號,22.6912647,120.4314522
高雄市大寮區大寮路767號,22.5914396,120.4161696
高雄市鳳山區三民路289號,22.625602,120.357964
高雄市林園區東林里鳳林路1段176號,22.505891,120.397092
高雄市林園區林內里林內路153號,22.5349224,120.4014177
高雄市林園區東林里福興街104號,22.505127,120.394744
高雄市鳥松區鳥松里大埤路125號(長庚兒童醫院內),22.6496635,120.3561438
高雄市鳳山區中崙路576號,22.602108,120.3509169
高雄市鳳山區過勇路156、158號,22.5876083,120.362758
高雄市鳳山區經武路166、168號,22.635918,120.3641644
高雄市旗山區延平一路690號,22.8839349,120.4830054
高雄市旗山區延平二路8、10號,22.8817184,120.4925327
高雄市旗山區旗南二路192-1號,22.841923,120.463628
高雄市旗山區旗甲路2段354號,22.92249,120.497508
高雄市內門區內豐里內埔121號,22.938878,120.461521
高雄市杉林區上平里山仙路26號,22.9728418,120.5405178
高雄市旗山區中山路242號,22.8916655,120.481391
高雄市美濃區中正路1段39號,22.900599,120.541827
高雄市美濃區中興路1段788號,22.8867491,120.5315963
高雄市甲仙區林森路44號,23.082984,120.589074
高雄市那瑪夏區瑪雅里平和巷164號,23.2381279,120.696441
高雄市六龜區義寶里光復路173號,22.9945542,120.6352437
高雄市桃源區桃源里南進巷182號,23.1587663,120.764059
高雄市六龜區寶來街18-1號,23.1077447,120.6993813
高雄市岡山區民有路68號,22.7921402,120.2963979
高雄市岡山區介壽西路198號〈空軍航空技術學院內〉　,22.7860693,120.2784898
高雄市橋頭區橋頭里橋頭路113號,22.7576256,120.3112306
高雄市岡山區巨輪路1號〈空軍航空技術學院內〉,22.7972229,120.2785019
高雄市彌陀區彌陀里中正路7號,22.7793648,120.2497633
高雄市燕巢區南燕里中民路621號,22.7932468,120.3608424
高雄市燕巢區鳳雄里鳳旗路39號,22.7553554,120.3570843
高雄市梓官區梓義里中崙路260號,22.7611658,120.26883
高雄市永安區永華里永華路15號,22.8174081,120.2256337
高雄市梓官區港九街68號,22.7283615,120.2556128
高雄市田寮區南安里崗北路61號,22.8727953,120.3597207
高雄市阿蓮區清蓮里民生路101號,22.8832035,120.3268898
高雄市岡山區平和路65號,22.7943822,120.2948054
高雄市岡山區仁壽路215號,22.7858961,120.2858007
高雄市岡山區嘉興路255號,22.8217708,120.3036096
高雄市永安區永工二路1號(永安工業區內),22.8085911,120.2519029
高雄市湖內區中正路2段13號,22.908475,120.2148525
高雄市湖內區大湖里民權路243號,22.8925136,120.2421447
高雄市茄萣區進學路158號,22.904001,120.1867549
高雄市路竹區中興路11號,22.8609627,120.2607885
高雄市路竹區中山路1097號,22.8564947,120.2609629
高雄市路竹區大智路60號,22.8739414,120.2705287
高雄市岡山區大仁路89號,22.8055118,120.3016019
宜蘭縣宜蘭市中山路3段130號,24.7583061,121.7529674
宜蘭縣宜蘭市復興路3段100號,24.751561,121.739132
宜蘭縣宜蘭市中山路2段275號,24.7532039,121.7524551
宜蘭縣員山鄉員山路1段299號,24.7437941,121.7244085
宜蘭縣員山鄉榮光路353號,24.7211708,121.6879315
宜蘭縣宜蘭市西後街2-1號,24.7555702,121.7513135
宜蘭縣壯圍鄉壯五路327號,24.7467537,121.7844364
宜蘭縣宜蘭市東港路32-30號,24.752122,121.765615
宜蘭縣宜蘭市大坡路2段225號,24.779434,121.740716
宜蘭縣宜蘭市神農路1段1號,24.7462934,121.747584
宜蘭縣頭城鎮民鋒路15號,24.8585079,121.82316
宜蘭縣頭城鎮濱海路5段153號,24.9392264,121.8911867
宜蘭縣頭城鎮青雲路2段299號,24.8454193,121.8071105
宜蘭縣礁溪鄉礁溪路4段130號,24.8216061,121.769908
宜蘭縣礁溪鄉站前路19號,24.786959,121.762209
宜蘭縣礁溪鄉中山路2段196號,24.8272509,121.7744666
宜蘭縣宜蘭市縣政北路1號,24.7307144,121.7631164
宜蘭縣蘇澳鎮中山路1段1號,24.5959893,121.8530802
宜蘭縣蘇澳鎮江夏路13號,24.5817259,121.8652012
宜蘭縣蘇澳鎮蘇濱路1段301號,24.6134543,121.8491838
宜蘭縣蘇澳鎮大同路226號,24.6275309,121.8325108
宜蘭縣蘇澳鎮中山路1段253號,24.595499,121.8439111
宜蘭縣南澳鄉蘇花路3段171號,24.5197414,121.8323271
宜蘭縣南澳鄉蘇花路2段351號,24.4652378,121.8023266
宜蘭縣羅東鎮興東路69號,24.6775282,121.7681477
宜蘭縣五結鄉二結路27號,24.7025012,121.768207
宜蘭縣羅東鎮中正南路102號,24.6796346,121.7736293
宜蘭縣羅東鎮大同路44-6號,24.670064,121.771588
宜蘭縣五結鄉自強路165、167號,24.6670634,121.7680784
宜蘭縣冬山鄉義成路3段482號,24.6677023,121.822044
宜蘭縣五結鄉利成路2段468號,24.6837795,121.7950997
宜蘭縣羅東鎮中山路4段235號,24.67297,121.7585229
宜蘭縣羅東鎮復興路2段193號,24.6893814,121.7649987
宜蘭縣三星鄉太平路134號,24.6665701,121.6525006
宜蘭縣大同鄉崙埤村泰雅路1段58號,24.6758414,121.6095831
桃園市桃園區成功路1段51號,24.9921027,121.3111937
桃園市龜山區大崗里新興街99號,25.0506423,121.3576188
桃園市八德區介壽路1段842號,24.9612066,121.2994326
桃園市八德區建國路18號,24.9309981,121.2849015
桃園市桃園區民生路246-1號,24.995151,121.312797
桃園市龜山區豐美街2-1號,24.9931616,121.3345021
桃園市龜山區民安街120號,24.989711,121.3246439
桃園市桃園區中山路362號,24.992386,121.304833
桃園市桃園區大誠路9號,24.983703,121.322245
桃園市蘆竹區南山路1段105號,25.0542451,121.290552
桃園市桃園區龍安街12號,24.9873164,121.2819951
桃園市桃園區中正二街15號,25.0014,121.30768
桃園市桃園區壽昌街20巷27-1號及27-2號,24.9897099,121.2929505
桃園市桃園區春日路1360號,25.026725,121.306077
桃園市桃園區介壽路316及316-1號,24.9811781,121.3064681
桃園市桃園區永安路365號,24.999903,121.299661
桃園市桃園區桃鶯路354、356號,24.9779185,121.3221458
桃園市龜山區復興街5號(林口長庚醫院內),25.061085,121.367572
桃園市八德區介壽路2段1030號,24.932915,121.2972677
桃園市龜山區萬壽路1段374、376號,25.0170482,121.4009331
桃園市桃園區大業路1段372號,25.0132288,121.3121624
桃園市桃園區縣府路326、328、330號,24.9922719,121.300512
桃園市八德區永豐路581號,24.9752928,121.2714636
桃園市桃園區建國路156-8號,24.9852322,121.3098404
桃園市八德區介壽路2段298號,24.9496003,121.2974795
桃園市龜山區文化里文昌一街102號,25.0573036,121.3699414
桃園市蘆竹區南山路3段270、272號,25.0204224,121.2647364
桃園市蘆竹區大竹路385號,25.084504,121.286241
桃園市龜山區樹人路56號,25.047671,121.3512418
桃園市蘆竹區南崁路1段190號,25.0184698,121.2975899
桃園市桃園區中正路1214、1216號,25.0660225,121.1969081
桃園市大園區中山北路85號,25.053206,121.286315
桃園市大園區埔心街50號,25.053449,121.224232
桃園市大園區航勤北路20號,25.0868748,121.2406939
桃園市大園區臺灣桃園國際機場第二 航站大廈內,24.8794347,121.2883793
桃園市龜山區文化一路259號(長庚大學活動中心內),25.076204,121.233161
桃園市大溪區康莊路210號,25.0307388,121.3896892
桃園市蘆竹區南福街187、189號,25.0386187,121.2935073
桃園市復興區中正路62號,24.8156578,121.351275
桃園市大溪區介壽路42、44號,24.9228056,121.295022
桃園市大溪區介壽路890號,24.900324,121.283728
桃園市大溪區齋明街1號,24.8857149,121.270263
桃園市大溪區仁和路2段126號,24.9033929,121.2668808
臺中市豐原區中正路298號,24.2514989,120.714984
臺中市神岡區神岡路4號,24.2581031,120.6624938
臺中市石岡區石岡街86號,24.239804,120.710915
臺中市豐原區大明路12號,24.253743,120.7200053
臺中市豐原區三民路108號,24.2762335,120.7751699
臺中市沙鹿區東晉路253號,24.2229779,120.5702986
臺中市神岡區神清路273號,24.2710283,120.6566232
臺中市豐原區圓環東路402號,24.245188,120.724893
臺中市豐原區豐勢路1段576、578號,24.25959,120.734306
臺中市神岡區中山路611號,24.2468816,120.682082
臺中市豐原區博愛街112號,24.2488843,120.7197503
臺中市豐原區豐原大道7段25號,24.2638948,120.7195331
